VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_id
2,2016-03-10 07:35:01,2016-03-10 07:52:09,2,3.61,-73.96290588378906,40.79919052124024,1,N,-73.96844482421875,40.75965881347656,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36,4719
2,2016-03-10 07:35:01,2016-03-10 07:39:39,1,0.82,-73.99481964111328,40.74526977539063,1,N,-73.98542022705078,40.73860168457031,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,4720
2,2016-03-10 07:35:01,2016-03-10 07:45:17,2,1.43,-73.95953369140625,40.76292037963867,1,N,-73.98085021972656,40.77333831787109,1,8.5,0.0,0.5,2.79,0.0,0.3,12.09,4721
2,2016-03-10 07:35:01,2016-03-10 07:45:22,1,1.7,-73.9572982788086,40.77999877929688,1,N,-73.9806900024414,40.783111572265625,1,9.0,0.0,0.5,1.2,0.0,0.3,11.0,4722
2,2016-03-10 07:35:02,2016-03-10 07:49:21,1,2.1,-73.9815902709961,40.73257827758789,1,N,-73.98429870605469,40.754676818847656,1,11.0,0.0,0.5,1.5,0.0,0.3,13.3,4723
2,2016-03-10 07:35:03,2016-03-10 08:07:38,6,3.77,-73.93637084960938,40.81462860107422,1,N,-73.9769515991211,40.78081893920898,1,21.5,0.0,0.5,1.5,0.0,0.3,23.8,4724
2,2016-03-10 07:35:03,2016-03-10 07:48:48,1,2.0,0.0,0.0,1,N,0.0,0.0,1,10.5,0.0,0.5,0.5,0.0,0.3,11.8,4725
2,2016-03-10 07:35:04,2016-03-10 08:37:37,1,18.15,-73.7818603515625,40.64479064941406,2,N,-73.9836196899414,40.75897979736328,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,4726
2,2016-03-10 07:35:04,2016-03-10 07:55:13,1,1.85,-73.96175384521484,40.768516540527344,1,N,-73.96836090087889,40.786563873291016,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,4727
2,2016-03-10 07:35:04,2016-03-10 07:46:52,2,2.18,-74.00721740722656,40.72760009765625,1,N,-73.9906997680664,40.75606918334961,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,4728
2,2016-03-10 07:35:04,2016-03-10 07:51:19,4,3.01,-73.97599029541014,40.73334503173828,1,N,-74.0071029663086,40.727298736572266,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76,4729
2,2016-03-10 07:35:05,2016-03-10 07:44:28,1,2.33,-73.95585632324217,40.76406097412109,1,N,-73.97572326660156,40.73574066162109,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12,4730
2,2016-03-10 07:35:05,2016-03-10 07:52:33,1,2.58,-73.9664764404297,40.761749267578125,1,N,-73.96703338623048,40.78831100463867,1,13.5,0.0,0.5,1.7,0.0,0.3,16.0,4731
2,2016-03-10 07:35:06,2016-03-10 07:49:47,6,2.09,-73.95465087890625,40.78382873535156,1,N,-73.97358703613281,40.75722885131836,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,4732
2,2016-03-10 07:35:06,2016-03-10 07:43:15,1,0.73,-73.9579086303711,40.76858901977539,1,N,-73.96263885498048,40.773170471191406,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,4733
2,2016-03-10 07:35:06,2016-03-10 08:01:30,5,8.26,-73.9981689453125,40.68220520019531,1,N,-73.95957946777344,40.75999069213867,1,25.5,0.0,0.5,2.0,0.0,0.3,28.3,4734
2,2016-03-10 07:35:07,2016-03-10 07:46:20,1,2.1,-73.99888610839844,40.73466491699219,1,N,-73.97742462158203,40.755836486816406,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8,4735
2,2016-03-10 07:35:07,2016-03-10 07:39:10,1,0.81,-73.97696685791014,40.77471160888672,1,N,-73.98046875,40.782989501953125,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4736
2,2016-03-10 07:35:07,2016-03-10 07:44:51,6,1.2,-73.95913696289062,40.78047943115234,1,N,-73.95152282714845,40.76993179321289,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,4737
2,2016-03-10 07:35:08,2016-03-10 07:40:03,2,0.6,-73.98394012451173,40.74318313598633,1,N,-73.97691345214844,40.73907852172852,1,5.0,0.0,0.5,2.0,0.0,0.3,7.8,4738
2,2016-03-10 07:35:08,2016-03-10 07:48:31,2,2.25,-73.95348358154298,40.779579162597656,1,N,-73.97991943359375,40.77103042602539,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,4739
2,2016-03-10 07:35:08,2016-03-10 07:53:44,2,3.47,-73.99004364013672,40.76211929321289,1,N,-74.00997161865233,40.721439361572266,1,15.5,0.0,0.5,2.0,0.0,0.3,18.3,4740
2,2016-03-10 07:35:08,2016-03-10 07:42:24,1,1.01,-73.96326446533203,40.762115478515625,1,N,-73.97391510009764,40.75657653808594,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,4741
2,2016-03-10 07:35:09,2016-03-10 07:47:14,1,1.76,-73.98812866210938,40.769634246826165,1,N,-73.9949722290039,40.75003433227539,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8,4742
2,2016-03-10 07:35:09,2016-03-10 07:50:10,1,3.79,-73.98834228515625,40.76910018920898,1,N,-74.00775146484375,40.72486877441406,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36,4743
2,2016-03-10 07:35:10,2016-03-10 07:46:03,1,2.24,-73.96988677978516,40.75234603881836,1,N,-73.9476089477539,40.77450942993164,1,9.5,0.0,0.5,0.95,0.0,0.3,11.25,4744
2,2016-03-10 07:35:10,2016-03-10 07:48:13,1,1.75,-73.97696685791014,40.75376129150391,1,N,-73.98838806152342,40.76924896240234,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,4745
2,2016-03-10 07:35:10,2016-03-10 07:38:46,1,0.73,-73.97683715820312,40.7553596496582,1,N,-73.97782897949219,40.76364135742188,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,4746
2,2016-03-10 07:35:11,2016-03-10 08:02:09,5,8.09,-73.96151733398438,40.768463134765625,1,N,-74.01358795166014,40.71367645263672,1,28.0,0.0,0.5,3.2,0.0,0.3,32.0,4747
2,2016-03-10 07:35:11,2016-03-10 07:41:04,1,0.93,-73.98623657226561,40.745899200439446,1,N,-73.976806640625,40.75529098510742,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,4748
2,2016-03-10 07:35:12,2016-03-10 07:53:52,1,2.34,-73.95510864257811,40.76580810546875,1,N,-73.99102783203125,40.774898529052734,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,4749
2,2016-03-10 07:35:12,2016-03-10 07:44:07,1,2.78,-73.99041748046875,40.76171112060546,1,N,-73.99542999267578,40.7308006286621,1,10.0,0.0,0.5,2.5,0.0,0.3,13.3,4750
2,2016-03-10 07:35:12,2016-03-10 07:38:36,2,0.71,-73.96172332763672,40.7711067199707,1,N,-73.96871185302734,40.76407623291016,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3,4751
2,2016-03-10 07:35:12,2016-03-10 07:38:57,1,0.92,-73.9807357788086,40.741973876953125,1,N,-73.98329162597656,40.73158645629882,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,4752
2,2016-03-10 07:35:13,2016-03-10 08:05:56,1,7.43,-73.87300872802734,40.774173736572266,1,N,-73.94869995117188,40.78408050537109,2,25.0,0.0,0.5,0.0,5.54,0.3,31.34,4753
2,2016-03-10 07:35:13,2016-03-10 08:00:28,1,6.05,-73.99032592773438,40.77548599243164,1,N,-74.00892639160156,40.70222854614258,1,22.5,0.0,0.5,2.0,0.0,0.3,25.3,4754
2,2016-03-10 07:35:14,2016-03-10 07:45:05,1,1.9,-73.95037078857422,40.771575927734375,1,N,-73.9715805053711,40.75777053833008,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,4755
2,2016-03-10 07:35:14,2016-03-10 07:39:45,1,0.91,-73.96856689453125,40.79916763305664,1,N,-73.96061706542967,40.80738067626953,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,4756
2,2016-03-10 07:35:15,2016-03-10 07:42:20,1,0.99,-73.96202087402342,40.76776885986328,1,N,-73.957763671875,40.779239654541016,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,4757
2,2016-03-10 07:35:15,2016-03-10 07:58:37,6,2.88,-73.9670181274414,40.79349899291992,1,N,-73.95494079589844,40.76533889770508,1,16.0,0.0,0.5,0.0,0.0,0.3,16.8,4758
2,2016-03-10 07:35:16,2016-03-10 07:37:44,2,0.58,-73.9791259765625,40.75629425048828,1,N,-73.98424530029298,40.74927520751953,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,4759
2,2016-03-10 07:35:16,2016-03-10 07:46:47,1,2.14,-73.95867919921875,40.77255630493164,1,N,-73.96662139892578,40.7934684753418,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,4760
2,2016-03-10 07:35:17,2016-03-10 07:48:16,1,5.86,-73.97554779052734,40.74134063720703,1,N,-74.0105209350586,40.718849182128906,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16,4761
2,2016-03-10 07:35:17,2016-03-10 07:39:19,1,1.05,-73.98146820068358,40.73277282714844,1,N,-73.97188568115233,40.74599838256836,1,5.5,0.0,0.5,1.13,0.0,0.3,7.43,4762
2,2016-03-10 07:35:18,2016-03-10 07:53:22,1,2.86,-74.00196838378906,40.73518753051758,1,N,-73.98508453369139,40.75965881347656,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,4763
2,2016-03-10 07:35:18,2016-03-10 08:01:54,2,7.5,-73.7835693359375,40.64863967895508,1,N,-73.8442153930664,40.721153259277344,1,24.5,0.0,0.5,6.32,0.0,0.3,31.62,4764
2,2016-03-10 07:35:18,2016-03-10 08:01:43,1,4.44,-74.00055694580078,40.76244735717773,1,N,-73.94735717773438,40.773529052734375,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3,4765
2,2016-03-10 07:35:19,2016-03-10 07:44:30,1,0.89,-73.96591186523438,40.76235961914063,1,N,-73.95433044433594,40.764198303222656,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8,4766
2,2016-03-10 07:35:20,2016-03-10 08:22:40,1,10.79,-73.95951843261719,40.776958465576165,1,N,-73.87969970703125,40.88169860839844,1,40.0,0.0,0.5,4.0,0.0,0.3,44.8,4767
2,2016-03-10 07:35:20,2016-03-10 07:40:11,1,0.72,-73.981689453125,40.76395034790039,1,N,-73.98529815673827,40.75543975830078,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,4768
2,2016-03-10 07:35:20,2016-03-10 08:23:21,5,18.32,-74.00009155273438,40.7177963256836,2,N,-73.78228759765625,40.64873504638672,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,4769
2,2016-03-10 07:35:20,2016-03-10 07:42:05,1,1.28,-73.99790954589844,40.73604965209961,1,N,-73.99825286865233,40.72266006469727,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,4770
2,2016-03-10 07:35:20,2016-03-10 07:50:29,1,1.84,-73.98194122314453,40.76959991455078,1,N,-73.95501708984375,40.76734924316406,1,11.5,0.0,0.5,0.7,0.0,0.3,13.0,4771
2,2016-03-10 07:35:21,2016-03-10 07:40:41,1,0.92,-73.95288848876953,40.78319549560546,1,N,-73.96178436279298,40.77399826049805,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,4772
2,2016-03-10 07:35:21,2016-03-10 07:51:02,1,2.63,-73.94915771484375,40.80290985107422,1,N,-73.96086120605469,40.77233505249024,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,4773
2,2016-03-10 07:35:21,2016-03-10 07:41:58,2,0.8,-73.9786376953125,40.748348236083984,1,N,-73.98230743408203,40.75747680664063,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,4774
2,2016-03-10 07:35:22,2016-03-10 07:41:07,2,0.68,-73.98143768310547,40.764602661132805,1,N,-73.99237823486328,40.76907730102539,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4775
2,2016-03-10 07:35:23,2016-03-10 07:42:03,1,0.92,-73.96600341796875,40.75410842895508,1,N,-73.97955322265625,40.7606315612793,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,4776
2,2016-03-10 07:35:23,2016-03-10 07:40:51,2,1.01,-73.99564361572266,40.74420166015625,1,N,-74.00579833984375,40.75090026855469,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,4777
2,2016-03-10 07:35:24,2016-03-10 07:45:23,1,1.56,-73.95870208740233,40.80083847045898,1,N,-73.94054412841797,40.80570602416992,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,4778
2,2016-03-10 07:35:25,2016-03-10 07:39:39,6,0.79,-73.95673370361328,40.80263137817384,1,N,-73.96587371826173,40.79959487915039,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4779
2,2016-03-10 07:35:25,2016-03-10 07:42:07,2,1.28,-73.9797134399414,40.744792938232415,1,N,-73.97393798828125,40.75697326660156,1,7.0,0.0,0.5,0.94,0.0,0.3,8.74,4780
2,2016-03-10 07:35:25,2016-03-10 08:10:43,1,5.36,-73.97325134277344,40.677616119384766,1,N,-74.00873565673827,40.74059677124024,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8,4781
2,2016-03-10 07:35:25,2016-03-10 07:55:39,1,6.05,-73.94699859619139,40.77204132080078,1,N,-74.00691223144531,40.72877883911133,1,21.5,0.0,0.5,3.0,0.0,0.3,25.3,4782
2,2016-03-10 07:35:25,2016-03-10 07:42:29,3,2.63,-73.99966430664062,40.68019485473633,1,N,-74.01477813720702,40.70982360839844,1,9.5,0.0,0.5,3.17,5.54,0.3,19.01,4783
2,2016-03-10 07:35:26,2016-03-10 07:46:43,1,1.63,-73.98516082763672,40.71891021728516,1,N,-73.99346160888672,40.73508071899414,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,4784
2,2016-03-10 07:35:26,2016-03-10 07:54:53,1,4.15,0.0,0.0,1,N,0.0,0.0,1,16.5,0.0,0.5,5.0,0.0,0.3,22.3,4785
2,2016-03-10 07:35:26,2016-03-10 07:41:59,1,1.4,-73.97573852539062,40.740840911865234,1,N,-73.97573852539062,40.75556182861328,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,4786
2,2016-03-10 07:35:26,2016-03-10 07:40:33,2,1.18,-73.99594116210938,40.74367141723633,1,N,-73.98416900634764,40.755081176757805,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,4787
2,2016-03-10 07:35:26,2016-03-10 07:44:59,2,0.84,-73.97918701171875,40.7620506286621,1,N,-73.97306060791014,40.757938385009766,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,4788
2,2016-03-10 07:35:26,2016-03-10 07:39:40,1,0.51,-73.97671508789062,40.7559928894043,1,N,-73.98033905029298,40.760345458984375,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,4789
2,2016-03-10 07:35:27,2016-03-10 07:44:52,1,1.63,-74.001220703125,40.72771072387695,1,N,-74.01451110839844,40.71411895751953,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,4790
2,2016-03-10 07:35:27,2016-03-10 07:42:39,3,1.18,-73.98145294189453,40.76860809326172,1,N,-73.97901916503906,40.78226852416992,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,4791
2,2016-03-10 07:35:27,2016-03-10 07:39:03,1,0.61,-73.98075103759764,40.75429916381836,1,N,-73.97624206542967,40.748138427734375,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3,4792
2,2016-03-10 07:35:27,2016-03-10 07:42:29,1,1.44,-73.97010040283203,40.75749588012695,1,N,-73.95514678955078,40.77081298828125,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,4793
2,2016-03-10 07:35:28,2016-03-10 07:46:12,1,1.71,-73.97979736328125,40.7433967590332,1,N,-73.97648620605469,40.76234817504882,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,4794
2,2016-03-10 07:35:29,2016-03-10 07:44:12,2,1.46,-74.0145034790039,40.717071533203125,1,N,-74.0020980834961,40.72995376586913,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,4795
2,2016-03-10 07:35:29,2016-03-10 08:02:13,4,6.38,-73.98480987548828,40.76602554321289,1,N,-74.00838470458984,40.7078857421875,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,4796
2,2016-03-10 07:35:29,2016-03-10 07:55:51,5,8.29,-73.95566558837889,40.77440643310546,1,N,-74.01327514648438,40.71540069580078,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3,4797
2,2016-03-10 07:35:30,2016-03-10 07:49:01,1,2.35,-73.97482299804686,40.74842834472656,1,N,-73.99403381347656,40.72476959228516,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8,4798
2,2016-03-10 07:35:30,2016-03-10 07:44:06,1,1.06,-73.9902114868164,40.75653076171875,1,N,-73.97770690917967,40.76375961303711,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,4799
2,2016-03-10 07:35:31,2016-03-10 07:55:49,1,5.01,-73.97812652587889,40.75251007080078,1,N,-74.00782012939453,40.70344924926758,1,19.5,0.0,0.5,5.08,0.0,0.3,25.38,4800
2,2016-03-10 07:35:31,2016-03-10 08:39:15,5,20.35,-73.78968048095702,40.64674758911133,2,N,-74.00717163085938,40.709976196289055,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92,4801
2,2016-03-10 07:35:32,2016-03-10 07:48:19,1,1.9,-73.9574203491211,40.779609680175774,1,N,-73.97503662109375,40.75559997558594,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,4802
2,2016-03-10 07:35:32,2016-03-10 07:48:25,4,1.82,-73.95034790039062,40.77984619140625,1,N,-73.96748352050781,40.75641632080078,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,4803
2,2016-03-10 07:35:32,2016-03-10 07:45:15,2,1.62,-73.9852066040039,40.7634391784668,1,N,-73.97013092041014,40.78409957885742,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,4804
2,2016-03-10 07:35:33,2016-03-10 07:49:44,1,2.84,-73.98612213134764,40.726539611816406,1,N,-73.98175811767578,40.75568008422852,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,4805
2,2016-03-10 07:35:33,2016-03-10 07:47:14,1,4.38,-73.90478515625,40.75350570678711,1,N,-73.86759948730467,40.77067565917969,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96,4806
2,2016-03-10 07:35:33,2016-03-10 07:39:02,1,0.35,-73.9816665649414,40.758953094482415,1,N,-73.97663116455078,40.75689315795898,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,4807
2,2016-03-10 07:35:33,2016-03-10 07:43:00,6,1.08,-74.00536346435547,40.7481689453125,1,N,-73.98788452148438,40.741016387939446,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8,4808
2,2016-03-10 07:35:33,2016-03-10 07:40:01,2,0.65,-73.9527816772461,40.81829833984375,1,N,-73.9530029296875,40.808269500732415,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4809
2,2016-03-10 07:35:33,2016-03-10 07:48:49,1,2.26,-73.9782943725586,40.74845886230469,1,N,-74.00538635253906,40.73460388183594,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12,4810
2,2016-03-10 07:35:34,2016-03-10 07:40:47,1,0.85,-73.99786376953125,40.720680236816406,1,N,-73.99038696289062,40.7309799194336,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4811
2,2016-03-10 07:35:34,2016-03-10 08:03:06,5,10.38,-73.99835968017578,40.72254180908203,1,N,-73.87297058105469,40.774429321289055,2,31.0,0.0,0.5,0.0,0.0,0.3,31.8,4812
2,2016-03-10 07:35:34,2016-03-10 08:01:21,2,3.84,-73.99141693115233,40.75012969970703,1,N,-73.95419311523438,40.76625061035156,1,19.0,0.0,0.5,4.95,0.0,0.3,24.75,4813
2,2016-03-10 07:35:34,2016-03-10 07:42:50,1,1.38,-73.96183013916014,40.77082824707031,1,N,-73.98037719726561,40.77024841308594,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,4814
2,2016-03-10 07:35:35,2016-03-10 07:59:25,1,4.58,-74.00296783447266,40.74728012084961,1,N,-73.95625305175781,40.78453826904297,1,19.0,0.0,0.5,1.5,0.0,0.3,21.3,4815
2,2016-03-10 07:35:35,2016-03-10 07:45:34,2,1.92,-74.0039520263672,40.72247695922852,1,N,-73.98273468017578,40.73616027832031,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,4816
2,2016-03-10 07:35:35,2016-03-10 07:42:51,1,0.77,-73.99243927001953,40.7436981201172,1,N,-73.99272918701173,40.75105667114258,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,4817
2,2016-03-10 07:35:36,2016-03-10 07:44:07,1,1.47,-73.98934936523438,40.76698684692384,1,N,-73.9867935180664,40.75269317626953,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,4818
2,2016-03-10 07:35:37,2016-03-10 07:44:37,1,1.65,-73.99404907226561,40.75160217285156,1,N,-73.9744873046875,40.7607421875,1,8.5,0.0,0.5,1.5,0.0,0.3,10.8,4819
2,2016-03-10 07:35:37,2016-03-10 07:35:41,1,0.0,0.0,0.0,1,N,0.0,0.0,1,2.5,0.0,0.5,11.0,0.0,0.3,14.3,4820
2,2016-03-10 07:35:37,2016-03-10 07:42:14,2,1.33,-73.98133087158203,40.7469596862793,1,N,-73.96981811523438,40.76290130615234,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,4821
2,2016-03-10 07:35:37,2016-03-10 07:41:36,1,1.15,-73.97801971435547,40.77867889404297,1,N,-73.97406768798828,40.7913818359375,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,4822
2,2016-03-10 07:35:37,2016-03-10 07:43:48,1,1.65,-73.9941177368164,40.75154876708984,1,N,-73.97557067871092,40.76354217529297,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,4823
2,2016-03-10 07:35:37,2016-03-10 07:43:58,1,3.29,-73.97427368164062,40.73191833496094,1,N,-74.00648498535155,40.705921173095696,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3,4824
2,2016-03-10 07:35:38,2016-03-10 07:48:33,1,1.52,-73.98976898193358,40.73409271240234,1,N,-73.97816467285155,40.720703125,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3,4825
2,2016-03-10 07:35:38,2016-03-10 07:40:50,1,0.92,-73.9745101928711,40.74673080444336,1,N,-73.98133850097656,40.73564147949219,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,4826
2,2016-03-10 07:35:38,2016-03-10 07:46:48,1,2.06,-73.98069763183594,40.763763427734375,1,N,-73.9871597290039,40.7392578125,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,4827
2,2016-03-10 07:35:38,2016-03-10 07:54:00,3,3.43,-73.98244476318358,40.77579116821289,1,N,-73.9867935180664,40.75593948364258,1,14.5,0.0,0.5,3.82,0.0,0.3,19.12,4828
2,2016-03-10 07:35:38,2016-03-10 07:38:31,4,0.37,-73.94635009765625,40.777168273925774,1,N,-73.94979858398438,40.77227020263672,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,4829
2,2016-03-10 07:35:39,2016-03-10 07:41:24,3,1.61,-73.9922332763672,40.743690490722656,1,N,-73.97804260253906,40.76346969604492,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,4830
2,2016-03-10 07:35:39,2016-03-10 08:17:49,1,10.8,-73.9906234741211,40.7558708190918,1,N,-73.89126586914062,40.71232223510742,1,38.0,0.0,0.5,8.87,5.54,0.3,53.21,4831
2,2016-03-10 07:35:40,2016-03-10 07:44:03,1,1.66,-73.98593139648438,40.777626037597656,1,N,-73.97599792480467,40.76131057739258,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,4832
2,2016-03-10 07:35:40,2016-03-10 07:44:12,1,2.28,-73.96707153320312,40.7934684753418,1,N,-73.98262023925781,40.76462173461913,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8,4833
2,2016-03-10 07:35:40,2016-03-10 07:48:12,4,0.87,-73.96476745605469,40.76393127441406,1,N,-73.9757308959961,40.76071166992188,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,4834
2,2016-03-10 07:35:40,2016-03-10 07:48:21,1,2.39,-74.01469421386719,40.717079162597656,1,N,-74.00220489501953,40.7421989440918,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,4835
2,2016-03-10 07:35:41,2016-03-10 07:41:21,1,0.82,-73.976806640625,40.75189971923828,1,N,-73.98636627197266,40.758350372314446,1,5.5,0.0,0.5,2.0,0.0,0.3,8.3,4836
2,2016-03-10 07:35:41,2016-03-10 07:38:38,2,0.5,-73.9979476928711,40.74996948242188,1,N,-74.00283813476561,40.744388580322266,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,4837
2,2016-03-10 07:35:41,2016-03-10 07:37:44,2,0.63,-73.96730804443358,40.79338836669922,1,N,-73.97305297851561,40.785511016845696,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8,4838
2,2016-03-10 07:35:41,2016-03-10 07:44:21,6,1.72,-73.98786163330078,40.74715805053711,1,N,-73.97216796875,40.762256622314446,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,4839
2,2016-03-10 07:35:42,2016-03-10 07:50:53,2,2.8,-73.94601440429686,40.7732810974121,1,N,-73.93798828125,40.80463790893555,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,4840
2,2016-03-10 07:35:43,2016-03-10 07:40:46,3,0.76,-73.99744415283203,40.74727630615234,1,N,-73.98960876464844,40.74148941040039,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4841
2,2016-03-10 07:35:43,2016-03-10 07:40:20,2,0.99,-73.97521209716798,40.75236892700195,1,N,-73.97589111328125,40.741458892822266,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,4842
2,2016-03-10 07:35:44,2016-03-10 07:42:58,1,1.51,-73.99199676513672,40.74271011352539,1,N,-73.97667694091797,40.75690078735352,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14,4843
2,2016-03-10 07:35:44,2016-03-10 08:06:32,2,4.0,-73.95654296875,40.76698684692384,1,N,-74.00193786621092,40.740398406982415,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16,4844
2,2016-03-10 07:35:44,2016-03-10 07:48:44,1,2.33,-73.95842742919923,40.778423309326165,1,N,-73.98234558105469,40.76910781860352,1,11.0,0.0,0.5,1.5,0.0,0.3,13.3,4845
2,2016-03-10 07:35:44,2016-03-10 07:53:52,1,1.83,-73.97517395019531,40.79264831542969,1,N,-73.95287322998048,40.78328704833984,1,12.5,0.0,0.5,2.0,0.0,0.3,15.3,4846
2,2016-03-10 07:35:45,2016-03-10 07:51:47,1,2.88,-73.9459457397461,40.77322006225586,1,N,-73.98473358154298,40.77487564086913,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,4847
2,2016-03-10 07:35:45,2016-03-10 07:49:26,4,1.73,-73.97891998291014,40.74459457397461,1,N,-73.97175598144531,40.76380157470703,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12,4848
2,2016-03-10 07:35:45,2016-03-10 07:42:45,2,0.6,-73.9886016845703,40.75885391235352,1,N,-73.98896789550781,40.75442886352539,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,4849
2,2016-03-10 07:35:45,2016-03-10 07:40:33,5,0.76,-73.98130798339844,40.74699401855469,1,N,-73.98447418212889,40.754512786865234,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25,4850
